perpA,perpB,det_id,year
perp-A2450,perp-A2454,det-A2437,2010
perp-A2450,perp-A2453,det-A2437,2010
perp-A2450,perp-A2452,det-A2437,2010
perp-A2450,perp-A2451,det-A2437,2010
perp-A2450,perp-A2459,det-A2437,2011
perp-A2450,perp-A2458,det-A2437,2011
perp-A2450,perp-A2457,det-A2437,2011
perp-A2450,perp-A2456,det-A2437,2011
perp-A2450,perp-A2455,det-A2437,2011
perp-A2450,perp-A2454,det-A2437,2011
perp-A2450,perp-A2453,det-A2437,2011
perp-A2450,perp-A2452,det-A2437,2011
perp-A2450,perp-A2451,det-A2437,2011
perp-A2450,perp-A2459,det-A2437,2012
perp-A2450,perp-A2458,det-A2437,2012
perp-A2450,perp-A2457,det-A2437,2012
perp-A2450,perp-A2456,det-A2437,2012
perp-A2450,perp-A2455,det-A2437,2012
perp-A2450,perp-A2454,det-A2437,2012
perp-A2450,perp-A2453,det-A2437,2012
perp-A2450,perp-A2452,det-A2437,2012
perp-A2450,perp-A2451,det-A2437,2012
perp-A2450,perp-A2459,det-A2437,2013
perp-A2450,perp-A2458,det-A2437,2013
perp-A2450,perp-A2457,det-A2437,2013
perp-A2450,perp-A2456,det-A2437,2013
perp-A2450,perp-A2455,det-A2437,2013
perp-A2450,perp-A2454,det-A2437,2013
perp-A2450,perp-A2453,det-A2437,2013
perp-A2450,perp-A2452,det-A2437,2013
perp-A2450,perp-A2451,det-A2437,2013
perp-A2450,perp-A2459,det-A2437,2014
perp-A2450,perp-A2458,det-A2437,2014
perp-A2450,perp-A2457,det-A2437,2014
perp-A2450,perp-A2456,det-A2437,2014
perp-A2450,perp-A2455,det-A2437,2014
perp-A2450,perp-A2454,det-A2437,2014
perp-A2450,perp-A2453,det-A2437,2014
perp-A2450,perp-A2452,det-A2437,2014
perp-A2450,perp-A2451,det-A2437,2014
perp-A2449,perp-A2459,det-A2437,2010
perp-A2449,perp-A2458,det-A2437,2010
perp-A2449,perp-A2457,det-A2437,2010
perp-A2449,perp-A2456,det-A2437,2010
perp-A2449,perp-A2455,det-A2437,2010
perp-A2449,perp-A2454,det-A2437,2010
perp-A2449,perp-A2453,det-A2437,2010
perp-A2449,perp-A2452,det-A2437,2010
perp-A2449,perp-A2451,det-A2437,2010
perp-A2449,perp-A2450,det-A2437,2010
perp-A2449,perp-A2459,det-A2437,2011
perp-A2449,perp-A2458,det-A2437,2011
perp-A2449,perp-A2457,det-A2437,2011
perp-A2449,perp-A2456,det-A2437,2011
perp-A2449,perp-A2455,det-A2437,2011
perp-A2449,perp-A2454,det-A2437,2011
perp-A2449,perp-A2453,det-A2437,2011
perp-A2449,perp-A2452,det-A2437,2011
perp-A2449,perp-A2451,det-A2437,2011
perp-A2449,perp-A2450,det-A2437,2011
perp-A2449,perp-A2459,det-A2437,2012
perp-A2449,perp-A2458,det-A2437,2012
perp-A2449,perp-A2457,det-A2437,2012
perp-A2449,perp-A2456,det-A2437,2012
perp-A2449,perp-A2455,det-A2437,2012
perp-A2449,perp-A2454,det-A2437,2012
perp-A2449,perp-A2453,det-A2437,2012
perp-A2449,perp-A2452,det-A2437,2012
perp-A2449,perp-A2451,det-A2437,2012
perp-A2449,perp-A2450,det-A2437,2012
perp-A2449,perp-A2459,det-A2437,2013
perp-A2449,perp-A2458,det-A2437,2013
perp-A2449,perp-A2457,det-A2437,2013
perp-A2449,perp-A2456,det-A2437,2013
perp-A2449,perp-A2455,det-A2437,2013
perp-A2449,perp-A2454,det-A2437,2013
perp-A2449,perp-A2453,det-A2437,2013
perp-A2449,perp-A2452,det-A2437,2013
perp-A2449,perp-A2451,det-A2437,2013
perp-A2449,perp-A2450,det-A2437,2013
perp-A2449,perp-A2459,det-A2437,2014
perp-A2449,perp-A2458,det-A2437,2014
perp-A2449,perp-A2457,det-A2437,2014
perp-A2449,perp-A2456,det-A2437,2014
perp-A2449,perp-A2455,det-A2437,2014
perp-A2449,perp-A2454,det-A2437,2014
perp-A2449,perp-A2453,det-A2437,2014
perp-A2449,perp-A2452,det-A2437,2014
perp-A2449,perp-A2451,det-A2437,2014
perp-A2449,perp-A2450,det-A2437,2014
perp-A2448,perp-A2459,det-A2437,2010
perp-A2448,perp-A2458,det-A2437,2010
perp-A2448,perp-A2457,det-A2437,2010
perp-A2448,perp-A2456,det-A2437,2010
perp-A2448,perp-A2455,det-A2437,2010
perp-A2448,perp-A2454,det-A2437,2010
perp-A2448,perp-A2453,det-A2437,2010
perp-A2448,perp-A2452,det-A2437,2010
perp-A2448,perp-A2451,det-A2437,2010
perp-A2448,perp-A2450,det-A2437,2010
perp-A2448,perp-A2449,det-A2437,2010
perp-A2448,perp-A2459,det-A2437,2011
perp-A2448,perp-A2458,det-A2437,2011
perp-A2448,perp-A2457,det-A2437,2011
perp-A2448,perp-A2456,det-A2437,2011
perp-A2448,perp-A2455,det-A2437,2011
perp-A2448,perp-A2454,det-A2437,2011
perp-A2448,perp-A2453,det-A2437,2011
perp-A2448,perp-A2452,det-A2437,2011
perp-A2448,perp-A2451,det-A2437,2011
perp-A2448,perp-A2450,det-A2437,2011
perp-A2448,perp-A2449,det-A2437,2011
perp-A2448,perp-A2459,det-A2437,2012
perp-A2448,perp-A2458,det-A2437,2012
perp-A2448,perp-A2457,det-A2437,2012
perp-A2448,perp-A2456,det-A2437,2012
perp-A2448,perp-A2455,det-A2437,2012
perp-A2448,perp-A2454,det-A2437,2012
perp-A2448,perp-A2453,det-A2437,2012
perp-A2448,perp-A2452,det-A2437,2012
perp-A2448,perp-A2451,det-A2437,2012
perp-A2448,perp-A2450,det-A2437,2012
perp-A2448,perp-A2449,det-A2437,2012
perp-A2448,perp-A2459,det-A2437,2013
perp-A2448,perp-A2458,det-A2437,2013
perp-A2448,perp-A2457,det-A2437,2013
perp-A2448,perp-A2456,det-A2437,2013
perp-A2448,perp-A2455,det-A2437,2013
perp-A2448,perp-A2454,det-A2437,2013
perp-A2448,perp-A2453,det-A2437,2013
perp-A2448,perp-A2452,det-A2437,2013
perp-A2448,perp-A2451,det-A2437,2013
perp-A2448,perp-A2450,det-A2437,2013
perp-A2448,perp-A2449,det-A2437,2013
perp-A2448,perp-A2459,det-A2437,2014
perp-A2448,perp-A2458,det-A2437,2014
perp-A2448,perp-A2457,det-A2437,2014
perp-A2448,perp-A2456,det-A2437,2014
perp-A2448,perp-A2455,det-A2437,2014
perp-A2448,perp-A2454,det-A2437,2014
perp-A2448,perp-A2453,det-A2437,2014
perp-A2448,perp-A2452,det-A2437,2014
perp-A2448,perp-A2451,det-A2437,2014
perp-A2448,perp-A2450,det-A2437,2014
perp-A2448,perp-A2449,det-A2437,2014
perp-A2374,perp-A2375,det-A2368,2003
perp-A2373,perp-A2375,det-A2368,2003
perp-A2373,perp-A2374,det-A2368,2003
perp-A2307,perp-A2308,det-A2301,2015
perp-A2306,perp-A2308,det-A2301,2015
perp-A2306,perp-A2307,det-A2301,2015
perp-A2305,perp-A2308,det-A2301,2015
perp-A2305,perp-A2307,det-A2301,2015
perp-A2305,perp-A2306,det-A2301,2015
perp-A2291,perp-A2292,det-A2286,2007
perp-A2291,perp-A2292,det-A2286,2008
perp-A2290,perp-A2292,det-A2286,2007
perp-A2290,perp-A2291,det-A2286,2007
perp-A2290,perp-A2292,det-A2286,2008
perp-A2290,perp-A2291,det-A2286,2008
perp-A2289,perp-A2292,det-A2286,2007
perp-A2289,perp-A2291,det-A2286,2007
perp-A2289,perp-A2290,det-A2286,2007
perp-A2289,perp-A2292,det-A2286,2008
perp-A2289,perp-A2291,det-A2286,2008
perp-A2289,perp-A2290,det-A2286,2008
perp-A2312,perp-A2313,det-A2309,2010
perp-A2311,perp-A2313,det-A2309,2010
perp-A2311,perp-A2312,det-A2309,2010
perp-A2310,perp-A2313,det-A2309,2010
perp-A2310,perp-A2312,det-A2309,2010
perp-A2310,perp-A2311,det-A2309,2010
perp-A2014,perp-A2015,det-A2006,2008
perp-A2013,perp-A2015,det-A2006,2008
perp-A2013,perp-A2014,det-A2006,2008
perp-A2012,perp-A2015,det-A2006,2008
perp-A2012,perp-A2014,det-A2006,2008
perp-A2012,perp-A2013,det-A2006,2008
perp-A2011,perp-A2015,det-A2006,2008
perp-A2011,perp-A2014,det-A2006,2008
perp-A2011,perp-A2013,det-A2006,2008
perp-A2011,perp-A2012,det-A2006,2008
perp-A1945,perp-A1946,det-A1935,2002
perp-A1944,perp-A1946,det-A1935,2002
perp-A1944,perp-A1945,det-A1935,2002
perp-A1943,perp-A1946,det-A1935,2002
perp-A1943,perp-A1945,det-A1935,2002
perp-A1943,perp-A1944,det-A1935,2002
perp-A1942,perp-A1946,det-A1935,2002
perp-A1942,perp-A1945,det-A1935,2002
perp-A1942,perp-A1944,det-A1935,2002
perp-A1942,perp-A1943,det-A1935,2002
perp-A1941,perp-A1946,det-A1935,2002
perp-A1941,perp-A1945,det-A1935,2002
perp-A1941,perp-A1944,det-A1935,2002
perp-A1941,perp-A1943,det-A1935,2002
perp-A1941,perp-A1942,det-A1935,2002
perp-A1681,perp-A1682,det-A1676,2013
perp-A1680,perp-A1682,det-A1676,2013
perp-A1680,perp-A1681,det-A1676,2013
perp-A1679,perp-A1682,det-A1676,2013
perp-A1679,perp-A1681,det-A1676,2013
perp-A1679,perp-A1680,det-A1676,2013
perp-A1678,perp-A1682,det-A1676,2013
perp-A1678,perp-A1681,det-A1676,2013
perp-A1678,perp-A1680,det-A1676,2013
perp-A1678,perp-A1679,det-A1676,2013
perp-A1834,perp-A1836,det-A1825,2004
perp-A1833,perp-A1836,det-A1825,2004
perp-A1833,perp-A1834,det-A1825,2004
perp-A1832,perp-A1836,det-A1825,2004
perp-A1832,perp-A1834,det-A1825,2004
perp-A1832,perp-A1833,det-A1825,2004
perp-A1831,perp-A1836,det-A1825,2004
perp-A1831,perp-A1834,det-A1825,2004
perp-A1831,perp-A1833,det-A1825,2004
perp-A1831,perp-A1832,det-A1825,2004
perp-A1779,perp-A1780,det-A1775,2010
perp-A1778,perp-A1780,det-A1775,2010
perp-A1778,perp-A1779,det-A1775,2010
perp-A1777,perp-A1780,det-A1775,2010
perp-A1777,perp-A1779,det-A1775,2010
perp-A1777,perp-A1778,det-A1775,2010
perp-A1776,perp-A1780,det-A1775,2010
perp-A1776,perp-A1779,det-A1775,2010
perp-A1776,perp-A1778,det-A1775,2010
perp-A1776,perp-A1777,det-A1775,2010
perp-A0612,perp-A0613,det-A0601,2015
perp-A0612,perp-A0613,det-A0601,2016
perp-A0611,perp-A0613,det-A0601,2015
perp-A0611,perp-A0612,det-A0601,2015
perp-A0611,perp-A0613,det-A0601,2016
perp-A0611,perp-A0612,det-A0601,2016
perp-A0610,perp-A0613,det-A0601,2015
perp-A0610,perp-A0612,det-A0601,2015
perp-A0610,perp-A0611,det-A0601,2015
perp-A0610,perp-A0613,det-A0601,2016
perp-A0610,perp-A0612,det-A0601,2016
perp-A0610,perp-A0611,det-A0601,2016
perp-A0609,perp-A0613,det-A0601,2015
perp-A0609,perp-A0612,det-A0601,2015
perp-A0609,perp-A0611,det-A0601,2015
perp-A0609,perp-A0610,det-A0601,2015
perp-A0609,perp-A0613,det-A0601,2016
perp-A0609,perp-A0612,det-A0601,2016
perp-A0609,perp-A0611,det-A0601,2016
perp-A0609,perp-A0610,det-A0601,2016
perp-A1568,perp-A1569,det-A1550,2007
perp-A1567,perp-A1569,det-A1550,2007
perp-A1567,perp-A1568,det-A1550,2007
perp-A1566,perp-A1569,det-A1550,2007
perp-A1566,perp-A1568,det-A1550,2007
perp-A1566,perp-A1567,det-A1550,2007
perp-A1565,perp-A1569,det-A1550,2007
perp-A1565,perp-A1568,det-A1550,2007
perp-A1565,perp-A1567,det-A1550,2007
perp-A1565,perp-A1566,det-A1550,2007
perp-A1564,perp-A1569,det-A1550,2007
perp-A1564,perp-A1568,det-A1550,2007
perp-A1564,perp-A1567,det-A1550,2007
perp-A1564,perp-A1566,det-A1550,2007
perp-A1564,perp-A1565,det-A1550,2007
perp-A1562,perp-A1569,det-A1550,2007
perp-A1562,perp-A1568,det-A1550,2007
perp-A1562,perp-A1567,det-A1550,2007
perp-A1562,perp-A1566,det-A1550,2007
perp-A1562,perp-A1565,det-A1550,2007
perp-A1562,perp-A1564,det-A1550,2007
perp-A1561,perp-A1569,det-A1550,2007
perp-A1561,perp-A1568,det-A1550,2007
perp-A1561,perp-A1567,det-A1550,2007
perp-A1561,perp-A1566,det-A1550,2007
perp-A1561,perp-A1565,det-A1550,2007
perp-A1561,perp-A1564,det-A1550,2007
perp-A1561,perp-A1562,det-A1550,2007
perp-A1560,perp-A1569,det-A1550,2007
perp-A1560,perp-A1568,det-A1550,2007
perp-A1560,perp-A1567,det-A1550,2007
perp-A1560,perp-A1566,det-A1550,2007
perp-A1560,perp-A1565,det-A1550,2007
perp-A1560,perp-A1564,det-A1550,2007
perp-A1560,perp-A1562,det-A1550,2007
perp-A1560,perp-A1561,det-A1550,2007
perp-A1559,perp-A1569,det-A1550,2007
perp-A1559,perp-A1568,det-A1550,2007
perp-A1559,perp-A1567,det-A1550,2007
perp-A1559,perp-A1566,det-A1550,2007
perp-A1559,perp-A1565,det-A1550,2007
perp-A1559,perp-A1564,det-A1550,2007
perp-A1559,perp-A1562,det-A1550,2007
perp-A1559,perp-A1561,det-A1550,2007
perp-A1559,perp-A1560,det-A1550,2007
perp-A1558,perp-A1569,det-A1550,2007
perp-A1558,perp-A1568,det-A1550,2007
perp-A1558,perp-A1567,det-A1550,2007
perp-A1558,perp-A1566,det-A1550,2007
perp-A1558,perp-A1565,det-A1550,2007
perp-A1558,perp-A1564,det-A1550,2007
perp-A1558,perp-A1562,det-A1550,2007
perp-A1558,perp-A1561,det-A1550,2007
perp-A1558,perp-A1560,det-A1550,2007
perp-A1558,perp-A1559,det-A1550,2007
perp-A1557,perp-A1569,det-A1550,2007
perp-A1557,perp-A1568,det-A1550,2007
perp-A1557,perp-A1567,det-A1550,2007
perp-A1557,perp-A1566,det-A1550,2007
perp-A1557,perp-A1565,det-A1550,2007
perp-A1557,perp-A1564,det-A1550,2007
perp-A1557,perp-A1562,det-A1550,2007
perp-A1557,perp-A1561,det-A1550,2007
perp-A1557,perp-A1560,det-A1550,2007
perp-A1557,perp-A1559,det-A1550,2007
perp-A1557,perp-A1558,det-A1550,2007
perp-A0847,perp-A1569,det-A1550,2007
perp-A0847,perp-A1568,det-A1550,2007
perp-A0847,perp-A1567,det-A1550,2007
perp-A0847,perp-A1566,det-A1550,2007
perp-A0847,perp-A1565,det-A1550,2007
perp-A0847,perp-A1564,det-A1550,2007
perp-A0847,perp-A1562,det-A1550,2007
perp-A0847,perp-A1561,det-A1550,2007
perp-A0847,perp-A1560,det-A1550,2007
perp-A0847,perp-A1559,det-A1550,2007
perp-A0847,perp-A1558,det-A1550,2007
perp-A0847,perp-A1557,det-A1550,2007
perp-A1650,perp-A1651,det-A1637,2013
perp-A1649,perp-A1651,det-A1637,2013
perp-A1649,perp-A1650,det-A1637,2013
perp-A1648,perp-A1651,det-A1637,2013
perp-A1648,perp-A1650,det-A1637,2013
perp-A1648,perp-A1649,det-A1637,2013
perp-A1647,perp-A1651,det-A1637,2013
perp-A1647,perp-A1650,det-A1637,2013
perp-A1647,perp-A1649,det-A1637,2013
perp-A1647,perp-A1648,det-A1637,2013
perp-A1646,perp-A1651,det-A1637,2013
perp-A1646,perp-A1650,det-A1637,2013
perp-A1646,perp-A1649,det-A1637,2013
perp-A1646,perp-A1648,det-A1637,2013
perp-A1646,perp-A1647,det-A1637,2013
perp-A1645,perp-A1651,det-A1637,2013
perp-A1645,perp-A1650,det-A1637,2013
perp-A1645,perp-A1649,det-A1637,2013
perp-A1645,perp-A1648,det-A1637,2013
perp-A1645,perp-A1647,det-A1637,2013
perp-A1645,perp-A1646,det-A1637,2013
perp-A1644,perp-A1651,det-A1637,2013
perp-A1644,perp-A1650,det-A1637,2013
perp-A1644,perp-A1649,det-A1637,2013
perp-A1644,perp-A1648,det-A1637,2013
perp-A1644,perp-A1647,det-A1637,2013
perp-A1644,perp-A1646,det-A1637,2013
perp-A1644,perp-A1645,det-A1637,2013
perp-A1962,perp-A1963,det-A1958,2007
perp-A1962,perp-A1963,det-A1958,2008
perp-A1961,perp-A1963,det-A1958,2007
perp-A1961,perp-A1962,det-A1958,2007
perp-A1961,perp-A1963,det-A1958,2008
perp-A1961,perp-A1962,det-A1958,2008
perp-A1960,perp-A1963,det-A1958,2007
perp-A1960,perp-A1962,det-A1958,2007
perp-A1960,perp-A1961,det-A1958,2007
perp-A1960,perp-A1963,det-A1958,2008
perp-A1960,perp-A1962,det-A1958,2008
perp-A1960,perp-A1961,det-A1958,2008
perp-A1959,perp-A1963,det-A1958,2007
perp-A1959,perp-A1962,det-A1958,2007
perp-A1959,perp-A1961,det-A1958,2007
perp-A1959,perp-A1960,det-A1958,2007
perp-A1959,perp-A1963,det-A1958,2008
perp-A1959,perp-A1962,det-A1958,2008
perp-A1959,perp-A1961,det-A1958,2008
perp-A1959,perp-A1960,det-A1958,2008
perp-A1661,perp-A1662,det-A1652,2002
perp-A1661,perp-A1662,det-A1652,2003
perp-A1660,perp-A1662,det-A1652,2002
perp-A1660,perp-A1661,det-A1652,2002
perp-A1660,perp-A1662,det-A1652,2003
perp-A1660,perp-A1661,det-A1652,2003
perp-A1659,perp-A1662,det-A1652,2002
perp-A1659,perp-A1661,det-A1652,2002
perp-A1659,perp-A1660,det-A1652,2002
perp-A1659,perp-A1662,det-A1652,2003
perp-A1659,perp-A1661,det-A1652,2003
perp-A1659,perp-A1660,det-A1652,2003
perp-A1926,perp-A1927,det-A1923,2005
perp-A1925,perp-A1927,det-A1923,2005
perp-A1925,perp-A1926,det-A1923,2005
perp-A1924,perp-A1927,det-A1923,2005
perp-A1924,perp-A1926,det-A1923,2005
perp-A1924,perp-A1925,det-A1923,2005
perp-A1887,perp-A1888,det-A1885,2010
perp-A1887,perp-A1888,det-A1885,2011
perp-A1887,perp-A1888,det-A1885,2012
perp-A1886,perp-A1888,det-A1885,2010
perp-A1886,perp-A1887,det-A1885,2010
perp-A1886,perp-A1888,det-A1885,2011
perp-A1886,perp-A1887,det-A1885,2011
perp-A1886,perp-A1888,det-A1885,2012
perp-A1886,perp-A1887,det-A1885,2012
perp-A1506,perp-A1507,det-A1501,2013
perp-A1506,perp-A1507,det-A1501,2014
perp-A1506,perp-A1507,det-A1501,2015
perp-A1529,perp-A1530,det-A0659,2008
perp-A1529,perp-A1530,det-A0659,2009
perp-A0517,perp-A1571,det-A1570,2004
perp-A1357,perp-A1358,det-A1353,2004
perp-A1356,perp-A1358,det-A1353,2004
perp-A1356,perp-A1357,det-A1353,2004
perp-A1355,perp-A1358,det-A1353,2004
perp-A1355,perp-A1357,det-A1353,2004
perp-A1355,perp-A1356,det-A1353,2004
perp-A1302,perp-A1303,det-A1296,2005
perp-A1302,perp-A1303,det-A1296,2006
perp-A1302,perp-A1303,det-A1296,2007
perp-A1301,perp-A1303,det-A1296,2005
perp-A1301,perp-A1302,det-A1296,2005
perp-A1301,perp-A1303,det-A1296,2006
perp-A1301,perp-A1302,det-A1296,2006
perp-A1301,perp-A1303,det-A1296,2007
perp-A1301,perp-A1302,det-A1296,2007
perp-A1268,perp-A1269,det-A1260,2001
perp-A1267,perp-A1269,det-A1260,2001
perp-A1267,perp-A1268,det-A1260,2001
perp-A1244,perp-A1245,det-A1240,2004
perp-A1243,perp-A1245,det-A1240,2004
perp-A1243,perp-A1244,det-A1240,2004
perp-A0848,perp-A0849,det-A0837,2008
perp-A0847,perp-A0849,det-A0837,2008
perp-A0847,perp-A0848,det-A0837,2008
perp-A0845,perp-A0849,det-A0837,2008
perp-A0845,perp-A0848,det-A0837,2008
perp-A0845,perp-A0847,det-A0837,2008
perp-A0111,perp-A0849,det-A0837,2008
perp-A0111,perp-A0848,det-A0837,2008
perp-A0111,perp-A0847,det-A0837,2008
perp-A0111,perp-A0845,det-A0837,2008
perp-A0110,perp-A0849,det-A0837,2008
perp-A0110,perp-A0848,det-A0837,2008
perp-A0110,perp-A0847,det-A0837,2008
perp-A0110,perp-A0845,det-A0837,2008
perp-A0110,perp-A0111,det-A0837,2008
perp-A0109,perp-A0849,det-A0837,2008
perp-A0109,perp-A0848,det-A0837,2008
perp-A0109,perp-A0847,det-A0837,2008
perp-A0109,perp-A0845,det-A0837,2008
perp-A0109,perp-A0111,det-A0837,2008
perp-A0109,perp-A0110,det-A0837,2008
perp-A0853,perp-A0857,det-A0850,2017
perp-A0853,perp-A0856,det-A0850,2017
perp-A0853,perp-A0855,det-A0850,2017
perp-A0853,perp-A0854,det-A0850,2017
perp-A0853,perp-A0858,det-A0850,2017
perp-A0853,perp-A0859,det-A0850,2017
perp-A0853,perp-A0860,det-A0850,2017
perp-A0857,perp-A0858,det-A0850,2017
perp-A0857,perp-A0859,det-A0850,2017
perp-A0857,perp-A0860,det-A0850,2017
perp-A0856,perp-A0857,det-A0850,2017
perp-A0856,perp-A0858,det-A0850,2017
perp-A0856,perp-A0859,det-A0850,2017
perp-A0856,perp-A0860,det-A0850,2017
perp-A0855,perp-A0857,det-A0850,2017
perp-A0855,perp-A0856,det-A0850,2017
perp-A0855,perp-A0858,det-A0850,2017
perp-A0855,perp-A0859,det-A0850,2017
perp-A0855,perp-A0860,det-A0850,2017
perp-A0854,perp-A0857,det-A0850,2017
perp-A0854,perp-A0856,det-A0850,2017
perp-A0854,perp-A0855,det-A0850,2017
perp-A0854,perp-A0858,det-A0850,2017
perp-A0854,perp-A0859,det-A0850,2017
perp-A0854,perp-A0860,det-A0850,2017
perp-A0858,perp-A0859,det-A0850,2017
perp-A0858,perp-A0860,det-A0850,2017
perp-A0859,perp-A0860,det-A0850,2017
perp-A1425,perp-A1558,det-A0784,2006
perp-A1425,perp-A1429,det-A0784,2006
perp-A1425,perp-A1430,det-A0784,2006
perp-A1425,perp-A1428,det-A0784,2006
perp-A1424,perp-A1558,det-A0784,2006
perp-A1424,perp-A1425,det-A0784,2006
perp-A1424,perp-A1429,det-A0784,2006
perp-A1424,perp-A1430,det-A0784,2006
perp-A1424,perp-A1428,det-A0784,2006
perp-A1429,perp-A1558,det-A0784,2006
perp-A1429,perp-A1430,det-A0784,2006
perp-A1430,perp-A1558,det-A0784,2006
perp-A0723,perp-A1558,det-A0784,2006
perp-A0723,perp-A1425,det-A0784,2006
perp-A0723,perp-A1424,det-A0784,2006
perp-A0723,perp-A1429,det-A0784,2006
perp-A0723,perp-A1430,det-A0784,2006
perp-A0723,perp-A1428,det-A0784,2006
perp-A0723,perp-A1412,det-A0784,2006
perp-A0723,perp-A1408,det-A0784,2006
perp-A0723,perp-A1407,det-A0784,2006
perp-A0723,perp-A0796,det-A0784,2006
perp-A0723,perp-A0794,det-A0784,2006
perp-A0723,perp-A0793,det-A0784,2006
perp-A0723,perp-A0792,det-A0784,2006
perp-A1428,perp-A1558,det-A0784,2006
perp-A1428,perp-A1429,det-A0784,2006
perp-A1428,perp-A1430,det-A0784,2006
perp-A1412,perp-A1558,det-A0784,2006
perp-A1412,perp-A1425,det-A0784,2006
perp-A1412,perp-A1424,det-A0784,2006
perp-A1412,perp-A1429,det-A0784,2006
perp-A1412,perp-A1430,det-A0784,2006
perp-A1412,perp-A1428,det-A0784,2006
perp-A0691,perp-A1558,det-A0784,2006
perp-A0691,perp-A1425,det-A0784,2006
perp-A0691,perp-A1424,det-A0784,2006
perp-A0691,perp-A1429,det-A0784,2006
perp-A0691,perp-A1430,det-A0784,2006
perp-A0691,perp-A0723,det-A0784,2006
perp-A0691,perp-A1428,det-A0784,2006
perp-A0691,perp-A1412,det-A0784,2006
perp-A0691,perp-A1408,det-A0784,2006
perp-A0691,perp-A1407,det-A0784,2006
perp-A0691,perp-A0796,det-A0784,2006
perp-A0691,perp-A0794,det-A0784,2006
perp-A0691,perp-A0793,det-A0784,2006
perp-A0691,perp-A0792,det-A0784,2006
perp-A0637,perp-A1558,det-A0784,2006
perp-A0637,perp-A1425,det-A0784,2006
perp-A0637,perp-A1424,det-A0784,2006
perp-A0637,perp-A1429,det-A0784,2006
perp-A0637,perp-A1430,det-A0784,2006
perp-A0637,perp-A0723,det-A0784,2006
perp-A0637,perp-A1428,det-A0784,2006
perp-A0637,perp-A1412,det-A0784,2006
perp-A0637,perp-A0691,det-A0784,2006
perp-A0637,perp-A1408,det-A0784,2006
perp-A0637,perp-A1407,det-A0784,2006
perp-A0637,perp-A0796,det-A0784,2006
perp-A0637,perp-A0794,det-A0784,2006
perp-A0637,perp-A0793,det-A0784,2006
perp-A0637,perp-A0792,det-A0784,2006
perp-A1408,perp-A1558,det-A0784,2006
perp-A1408,perp-A1425,det-A0784,2006
perp-A1408,perp-A1424,det-A0784,2006
perp-A1408,perp-A1429,det-A0784,2006
perp-A1408,perp-A1430,det-A0784,2006
perp-A1408,perp-A1428,det-A0784,2006
perp-A1408,perp-A1412,det-A0784,2006
perp-A1407,perp-A1558,det-A0784,2006
perp-A1407,perp-A1425,det-A0784,2006
perp-A1407,perp-A1424,det-A0784,2006
perp-A1407,perp-A1429,det-A0784,2006
perp-A1407,perp-A1430,det-A0784,2006
perp-A1407,perp-A1428,det-A0784,2006
perp-A1407,perp-A1412,det-A0784,2006
perp-A1407,perp-A1408,det-A0784,2006
perp-A0796,perp-A1558,det-A0784,2006
perp-A0796,perp-A1425,det-A0784,2006
perp-A0796,perp-A1424,det-A0784,2006
perp-A0796,perp-A1429,det-A0784,2006
perp-A0796,perp-A1430,det-A0784,2006
perp-A0796,perp-A1428,det-A0784,2006
perp-A0796,perp-A1412,det-A0784,2006
perp-A0796,perp-A1408,det-A0784,2006
perp-A0796,perp-A1407,det-A0784,2006
perp-A0794,perp-A1558,det-A0784,2006
perp-A0794,perp-A1425,det-A0784,2006
perp-A0794,perp-A1424,det-A0784,2006
perp-A0794,perp-A1429,det-A0784,2006
perp-A0794,perp-A1430,det-A0784,2006
perp-A0794,perp-A1428,det-A0784,2006
perp-A0794,perp-A1412,det-A0784,2006
perp-A0794,perp-A1408,det-A0784,2006
perp-A0794,perp-A1407,det-A0784,2006
perp-A0794,perp-A0796,det-A0784,2006
perp-A0793,perp-A1558,det-A0784,2006
perp-A0793,perp-A1425,det-A0784,2006
perp-A0793,perp-A1424,det-A0784,2006
perp-A0793,perp-A1429,det-A0784,2006
perp-A0793,perp-A1430,det-A0784,2006
perp-A0793,perp-A1428,det-A0784,2006
perp-A0793,perp-A1412,det-A0784,2006
perp-A0793,perp-A1408,det-A0784,2006
perp-A0793,perp-A1407,det-A0784,2006
perp-A0793,perp-A0796,det-A0784,2006
perp-A0793,perp-A0794,det-A0784,2006
perp-A0792,perp-A1558,det-A0784,2006
perp-A0792,perp-A1425,det-A0784,2006
perp-A0792,perp-A1424,det-A0784,2006
perp-A0792,perp-A1429,det-A0784,2006
perp-A0792,perp-A1430,det-A0784,2006
perp-A0792,perp-A1428,det-A0784,2006
perp-A0792,perp-A1412,det-A0784,2006
perp-A0792,perp-A1408,det-A0784,2006
perp-A0792,perp-A1407,det-A0784,2006
perp-A0792,perp-A0796,det-A0784,2006
perp-A0792,perp-A0794,det-A0784,2006
perp-A0792,perp-A0793,det-A0784,2006
perp-A0683,perp-A0692,det-A0632,2011
perp-A0683,perp-A0692,det-A0632,2012
perp-A0650,perp-A0692,det-A0632,2011
perp-A0650,perp-A0683,det-A0632,2011
perp-A0650,perp-A0692,det-A0632,2012
perp-A0650,perp-A0683,det-A0632,2012
perp-A0633,perp-A0692,det-A0632,2011
perp-A0633,perp-A0683,det-A0632,2011
perp-A0633,perp-A0650,det-A0632,2011
perp-A0633,perp-A0692,det-A0632,2012
perp-A0633,perp-A0683,det-A0632,2012
perp-A0633,perp-A0650,det-A0632,2012
